,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,Leofwine_draca,Well-directed actioner,7,3 March 2019,"PEPPERMINT is another superior Hollywood action thriller, heavily influenced by the likes of JOHN WICK and all the better for it. Jennifer Garner - experienced in the genre with the likes of ALIAS and ELECTRA - plays an ordinary housewife and mother whose life is transformed after a family tragedy. After a five-year gap, she returns gunning for revenge to become one of cinema's better heroines in recent years. Although PEPPERMINT doesn't have a wealth of action scenes, the characters and storyline are interesting enough for this to work. There's a level of stark brutality to the movie that gives it a layer of gritty realism, and thankfully Pierre Morel retains the crisp roving cinematography he brought to the likes of TAKEN and THE GUNMAN.",Peppermint
1,SnoopyStyle,Mrs. Deathwish,3,12 December 2018,"Riley North (Jennifer Garner) and her husband Chris are struggling working class suburban parents. Chris turns down a robbery scheme against ruthless drug lord Diego Garcia. He and his daughter are shot down in a drive by as the drug lord uncovers the failed plan. The three thugs escape justice in a corrupt trial. Five years later, Riley returns to L.A. to set up base on skid row. She's on a mission to kill all who wronged her family and take down Diego Garcia.When the judge dismissed the case, I had to clap in ridicule. It's staged like the criminals had bought out the entire courtroom. There is no reality and no subtlety. Along with Riley becoming Rambo, those are the most problematic aspects of this movie. Riley should have been a retired assassin or a former soldier instead of simply a harried suburban mom. As for her kills, it would be so much more compelling for her to kill each one of the thugs in succession. The movie spends time showing off these thugs but they mostly get killed off screen. The kill sequencing should be the thugs, the judge, and the defense lawyer. She recovers the lawyer's files and a detailed map of the criminal organization. At which point, she can go after Diego Garcia. As a basic Deathwish idea, there is nothing wrong with a vigilante B-action thriller. It's the execution that is the problem.",Peppermint
2,boblipton,And Puff It In Your Face,5,15 July 2020,"Because I am very fond of Jennifer Garner, I easily agreed when my cousin suggested we see this movie It was directed by Pierre Morel, who also directed The Transporter and Taken, so I went in expecting to see a lot of mindless ass-whupping done in a cinematically interesting although barely believable style, and that's what I got.The story, for those of you who think that still matters, is that back when, Miss Garner was married to Chris Noth with a cute daughter. Money was tight, and he phoned his friend saying No,I'm not going to help you steal from the drug kingpin"" to his answering machine. Apparently, even thinking about such things can get you killed, which happens to Noth and the little girl.Miss Garner identifies the killers, but the judge dismisses, so she goes away and come back, looking for vengeance or, as she puts it, ""justice."" This, of course, involves much blood and many things that go boom.Miss Garner actually limps after being shot, and in the alternate universe in which she lives, Internet comments use the word ""alleged"" when talking about gang bangers.It's certainly not a great movie, but Miss Garner, despite her talent, has placed herself on the movie actress' equivalent of ""midlist author."" I expect she will continue to star in this sort of movie, support in others, and have a very satisfactory career.",Peppermint
3,claudio_carvalho,The Vigilante,7,18 May 2020,"In Los Angeles, Riley North (Jennifer Garner) and her husband Chris North (Jeff Hephner) go to a carnival to celebrate the birthday of their ten years old daughter Carly North (Cailey Fleming). However, a friend of Chris had invited him to rob the powerful drug lord Diego Garcia (Juan Pablo Raba) and although Chris did not accept the offer, Diego discovers his involvement and orders his men to kill the North family. Chris and Carly are murdered and Riley survives, and Detective Stan Carmichael (John Gallagher Jr.) and Detective Moises Beltran (John Ortiz) arrest the criminals. Riley identifies them but a corrupt judge releases the criminals claiming lack of evidences. Riley vanishes and five years later, the criminals are found dead in the Carnival where Chris and Carly were killed. FBI Agent Lisa Inman (Annie Ilonzeh) goes to Los Angeles and explains that Riley robbed the bank where she worked and moved to Asia, where she became a fighter. Now she has returned to Los Angeles and robbed a gun store and is beginning her vengeance seeking out justice to her family. The police with the support of the FBI and Diego's gang are hunting her down.""Peppermint"" is a highly entertaining action film of revenge. The plot is the traditional story of injustice and vengeance, and Jennifer Garner performs a great vigilante. When a viewer watches a film with this storyline, he or she expect to see exactly what ""Peppermint"" offers. For fans of series, Annie ""Emily Foster"" Ilonzeh from ""Chicago Fire"" and Cailey ""Judith Grimes"" Fleming from ""The Walking Dead"" are wonderful surprises in a feature. My vote is seven.Title (Brazil): ""A Justiceira"" (""The Vigilante"")",Peppermint
4,nogodnomasters,What's in your AK-47?,9,29 September 2018,"Riley North (Jennifer Garner) loses her family in a drive-by. The crooked judge, police, and DA let the criminals go as they are part of Diego Garcia's drug mob. Five years later Riley shows back up in LA a lean mean fighting machine without a music montage showing her training. Just snippets. As you can guess, she becomes a vengeful vigilante. I liked the film. Jennifer Garner is not whom I would expect for such a role and they could have elaborated on her five years in exile more than what they did. Guide: F-word. No sex or nudity.",Peppermint
5,classicsoncall,"""Everywhere she goes, people get dead.""",6,11 November 2020,"The headliner in this story could have been Keanu Reeves, Liam Neeson or Jason Statham, but the film makers decided to put Jennifer Garner in the top spot to take a break from the world of elite male assassins. As a stand alone picture, and if you've never seen another one similar to it, it's entertaining enough, but if you try to assign any credibility to the story, forget about it. Even given Riley North's (Jennifer Garner ) five year globe hopping seminar in extreme martial arts, it wouldn't have been enough to take on an entire Mexican cartel gang. Ask yourself, how did she manage to hang the three thugs who killed her husband and daughter in a targeted drive by killing to open the story? On top of a ferris wheel, no less! Or how in the world could she have possibly known who the two Mexicans were who blew up Diego Garcia's (Juan Pablo Raba) warehouse, much less been able to locate them making a getaway on a deserted road? Nothing here passes the sniff test, but if you're a Jennifer Garner fan, it might suggest a look see if you like action pics. But don't expect much in the way of an original story, it follows along at a pretty recognizable pace to it's final destination. And if you're wondering how the title fits into the movie, think a holiday flavored ice cream. Makes perfect sense.",Peppermint
6,michaelRokeefe,A young mother transforms,8,7 September 2020,"Riley North (Jennifer Garner) awakens from a coma after losing her husband and young daughter in a brutal attack on her family. The murderers are shielded from justice and Riley takes it on herself to channel her frustration and motivation into and unstoppable badass fighting machine. She methodically spreads her personal brand of revenge. This movie confirmed my thinking that Garner is HOT! She carries the lead with no problem. Also featured are John Gallagher Jr., John Ortiz, Eddie Shin, Cliff ""Method Man' Smith, Annie Ilonzeh and Juan Pablo Raba.",Peppermint
7,CinemaSerf,Dreadful stuff...,5,8 November 2019,"Preposterous, derivative nonsense with barely an original idea in either the script or in the mind's eye of the director. One minute she's a quiet suburban mother, the next a lethal killer who makes Lara Croft look like Mother Theresa. Straight to video as they used to say....",Peppermint
8,zardoz-13,Good Vigilante Thriller With A Woman Pulling The Trigger,8,15 September 2018,"Imagine what the Liam Neeson abduction thriller ""Taken"" (2008) might have been had a woman wreaked havoc galore, and you'll have a fair idea what director Pierre Morel's ""Peppermint"" sets out to accomplish, casting ""Alias"" actress Jennifer Garner as a vengeful mom. Incidentally, Pierre Morel knows something about violent vigilante thrillers since he helmed ""Taken."" Moreover, Morel is no stranger to actioneers, with films such as ""District B-13,"" ""From Paris With Love,"" and ""The Gunman"" on his resume. At 102 minutes, this exciting but predictable revenge epic adheres to the sure-fire formula with one surprise and stacks of villains riddled with lead. Jennifer Garner is a revelation as the vengeance-fueled wife/mom who devastates a Mexican cartel venture. She looks believable, and she could probably pen a book about the regimen she endured to acquire her slim but muscular physique. Unfortunately, our heroine's transition from a happily married bank manager to a pistol-packing Dirty Harriett occurs off-screen, so ""Peppermint"" leaves us with ambiguous feelings about her familiarity with firearms. Unless you catch yourself thinking about this missing episode during the movie, then it doesn't pose a problem. Garner qualifies as a sympathetic heroine not without some flaws, and audiences are supposed to applaud for her just as we did Bruce Willis in the latest ""Death Wish"" movie. The unpardonable flaw is her cartel adversaries. In a movie like ""Peppermint"" half of the fun is watching the bad guys get their just comeuppance in the most excruciating way. Sadly, the Hispanic henchmen with facial tattoos galore flourish their submachine guns with the same abandon as Tinker Bell waved her wand. Stone-cold killers without qualm, they display no sympathy for anyone, and they pull their triggers without blinking. These are the rudimentary elements in ""London Has Fallen"" scenarist Chad St. John's exciting, but by-the-numbers screenplay. The villains rank as impersonal plug-uglies, with little that makes them memorable. Actor Juan Pablo Raba doesn't make much of a one-dimensional impression as the narcotics chieftain. He has a sadistic gleam in his eyes, but he behaves without exception like every stereotypical cartel honcho. The set-up in ""Peppermint"" is the best part. The premise has Riley North's straight-arrow husband Chris (Steve Carrell look-alike Jeff Hephner of ""Interstellar""), who owns an auto-repair garage, refusing to drive the getaway car for a friend who wants to rob the mob. The mob in this instance is one of the many cartel clans in Los Angeles. Although Chris backed out of the deal, this doesn't absolve him of the crime he had pondered, and cartel crime boss Diego Garcia (Juan Pablo Raba of ""Shot Caller"") decides to make an example of him to others. Meantime, Firefly den mother Riley (Jennifer Garner of ""The Kingdom"") and her nine-year girl, Carly (Cailey Fleming of ""Star Wars: The Force Awakens""), are leaving a Firefly cookie sale when another Firefly mom, Peg (Pell James of ""Zodiac""), with her own daughter, denounces Riley for invading their territory for the cookie sales. As it turns out, Carly's birthday was supposed to take place later that evening, but Riley missed it because her boss made her close the suburban bank where she works as a part-time manager. The spat with spiteful Peg destroys the prospect of Carly's party, because Peg invited all of Carly's friends to her own daughter's festivity. Meantime, Chris and Riley celebrate Carly's birthday with ice cream and a whirl on a Ferris wheel. Three Hispanics with machine guns ambush Chris and Riley as they are leaving. Chris dies in a fusillade of gunfire along with his daughter Carly, but Riley miraculously survives with a head wound. LAPD Detective Stan Carmichael (John Gallagher Jr. of ""Jonah Hex"") and his partner, Detective Moises Beltran (John Ortiz of ""Public Enemies"") convince Riley after she recovers from her gunshot wound to testify against the three Hispanics. Alas, the cartel has already gotten into gear for the trial. The cartel's defense attorney tries to bribe Riley, but she refuses to take a gaping envelope stuffed with $100 bills. This attorney spots her medication and uses it to undermine her credibility as a witness. A corrupt judge, Stevens (Jeff Harlan of ""Auto Focus""), dismisses the case, and he orders a disruptive Riley sent to a sanitarium. The bailiffs taze when she tries to attack the three suspects. Afterward, as the paramedics are loading a distraught Riley into an ambulance, she surprises not only them, but also Detective Carmichael and clobbers him with an oxygen bottle. This gives Riley ample time to escape and vanish into thin air. About five years later, Riley returns to L.A. with lethal skills which enable her to give the cartel a taste of its own medicine. Now, not only must Diego contend with a rabid lone wolf assassin, but also his own cartel bosses are scrutinizing him with suspicions eyes because he cannot account for some missing narcotics.Efficiently helmed from start to finish, director Pierre Morel never lets the momentum slacken in ""Peppermint."" Five years later, our heroine returns, she carries out several strikes against the cartel that leaves them hurting. Soon enough, the FBI launches an investigation, too. Now, Riley has to deal with not only the cartel, but also corrupt as well as honest lawmen. Morel orchestrates the noisy shootouts and the close-quarters combat encounters with high-octane explosions and white-knuckled suspense. Occasionally, our heroine behaves like a rank amateur, such as when she steals assault weapons from a gun dealer's inventory without wearing anything to conceal her identity. Under fire, however, she performs like a trooper, blasting away with extreme prejudice at the murderous brutes that obliterated her family. Happily, Morel doesn't take a chronological approach to the storytelling. He opens up the movie with our tempered-like-steel heroine killing a cartel gunmen in his car at a secluded rendezvous. While the violence is largely standard-issue, and the filmmakers shun sexual violence in any form, ""Peppermint"" doesn't always hold up under the burden of its implausibility.",Peppermint
9,Calicodreamin,Kick ass,7,3 December 2020,Has the suburban parent turned revenge killer plot been done before? Yes. But It's still awesome. Gardner had the perfect mix of bad ass gun skills and a stone cold killer face. Storyline was well developed and decent acting. A nice loose ending to keep us guessing.,Peppermint
