,User_name,Review title,Review Rating,Review date,Review_body,Movie_name
0,nogodnomasters,I need more carrots,4,30 August 2020,"David (Bobby Soto) inherited the tax collection business from his father. He takes 30% of all drug sales in LA. Creeper (Shia LaBeouf ) is his muscle. A cold-blooded godless killer whom people think he is a Satanist. As it turns out pops killed a man, but not his son who now wants the business and he has the guns.I liked the Creeper character. There was a little too much religious dialogue. What started out good ended up in a shoot out mess, Where was the combat between Creeper and his female counterpart?Guide: F-word. nudity.",The Tax Collector
1,kosmasp,Paid their dues,6,20 August 2021,"I really wanted to like this even more, but it just feels so uneven. There are many things that I do like about this (outside of the over the top performance by Shia that is). But there are also many things that while I understand, they just don't work as well as the movie thinks they do - like the help towards the end of the movie. It is set up in a way during the movie, but it still feels ... detached from it.The movie is quite hellbent on displaying violence. The really gruesome things are mostly not shown up close. There is one scene though that ... well some would say is in your face - pun very much intended.Not sure how much you can connect with the main character (not Shia, he's the sidekick of sorts). Depending on that, will determine how invested you'll be. Not a bad movie by a long shot, just not as mad and good as I expected it to be.",The Tax Collector
2,paul_haakonsen,Slightly more than just another generic gangbanger movie...,5,6 December 2020,"Well, the 2020 movie ""The Tax Collector"" was what it was; essentially just another generic gang-related action crime movie, for better or worse. But there was something oddly entertaining about the movie though.Sure, if you enjoy watching movies with street gangs and criminal activity, then I believe you will find ""The Tax Collector"" rather entertaining. However, this movie had a tendency to feel like just about every other movie based on the same formula.The storyline told in ""The Tax Collector"" was pretty straight forward, although it was fairly generic, and with writer and director David Ayer leaving no room for surprises, the movie felt linear to the point of being overly predictable. There just simply were not surprised throughout the course of the movie.I will say, though, that writer and director David Ayer did manage to concoct a movie where it felt like the audience was right there alongside David (played by Bobby Soto) and Creeper (played by Shia LaBeouf), and that definitely added an enjoyable level to the movie.It was also nice to see the likes of George Lopez, Jimmy Smits and Noel Gugliemi show up in the movie.While ""The Tax Collector"" was entertaining enough and enjoyable enough for what it turned out to be, it was ultimately just another run-of-the-mill-gangbanger-movie, truth be told. But some pretty convincing acting performances managed to bring the movie up a notch. Which reflects in my rating of the movie, which settles on a six out of ten stars.",The Tax Collector
3,cruise01,Gritty Gangster film with a script that lacks emotional depth.,7,6 October 2020,(3.5 out of 5 stars).The Tax Collector is a pretty fair crime drama film about David (Bobby Soto) and Creeper (Shia Labeouf) who are tax collectors that collect money from other gangsters. When they come out short. Everything falls apart when another gang leader shows up. Intimidating and attacking everything they care about.It was a pretty decent plot. Can be a little predictable with the direction it goes. Creeper and David are best friends that would die for each other. Even when things turn for the worse.The film is violent and gritty with its content. Like a brief torture scene. The action sequences was decent.The script is lacking the emotional depth with the characters. Which makes it difficult to care for when lives are at stake. Which the film really needed with the main characters.It was a pretty fair film if you enjoy gangster kind of films.,The Tax Collector
4,Floated2,Average David Ayer film,6,2 October 2020,"Having seen previous films by director David Ayer and knowing his style, went into the tax collector as decent high hopes. This film is quite entertaining but also disappointing. It isn't on the level of his earlier films such as Harsh Times or End of watch. Although found it better than Bright (which found to be lacking of excitement)As many reviews have stated, Shia LaBeouf is the highlight but he isn't the central character, and unfortunately his character dies early one (around the final 30 mins or so). The central character of David is the typical Latino type (family man but a crime lord- found his character to be quite irritating with his constant whining and over the top cursing).The violence is quite brutal and excessive but expected. Some strong scenes but at the same times rather predictable. In the end this film is enjoyable but not great- which it should have been better.",The Tax Collector
5,eddie_baggins,Another David Ayer failure,1,11 November 2020,"Before we go into the hot streaming pile of garbage that is The Tax Collector, I think it's worth remembering that at one time writer/director David Ayer was responsible for the script of gritty cop thriller classic Training Day and also was in charge behind the camera of really quite good thrillers Fury & End of Watch.His also responsible for downright atrocious films Bright and Sabotage but we could previously put them down to bad luck or mismanagement, but now Ayer's lack of ability to craft a coherent or well-put together feature is becoming a major concern.Originally planned for a mid-tier level cinematic release, The Tax Collector comes our way now courtesy of VOD/direct to disc releases and if there was something to be thankful for its that we never had to witness this crime against cinema on the big screen here in Australia as the charisma free Bobby Soto and the extremely method Shia LaBeouf get caught up in a seen a thousand times before story of family loving criminals that find their business mixing with pleasure when a big bad throws his hat in the ring to be the new kingpin.Much publicity was made around LaBeouf's role here as the loose-cannon tattoo clad Creeper but make no mistake, LaBeouf may as well not have shown up (and could've definitely completed this role without adding to his tattoo collection) as Ayer is more focused on exploring the trials of Soto's David who has his money rich world turned upside down by the appearance of Jose Conejo Martin's chicken hating Conejo, a blood-thirsty criminal hellbent on taking over L.A's drug world.It's a constantly nasty and bleak affair, filled with some of Ayer's worst ever dialogue ""I got a .38 on each ankle, .38 on my right, .25 on my left, chopper in the trunk, lockin' my belt, I'm on it!"" is just one such moment that is supposed to get the energy levels up but ends up making you turn your head in concern and the film is filled with a bunch of characters that are neither likable or interesting as Ayer's obsession with the Mexican criminal underworld finally culminating in this atrociously staged outing.The films best chance at being something worth enduring was to be found in LaBeouf's Creeper but he plays a backseat role to proceedings here as we instead get a lot of badly staged family life snippets of David and his offspring/wife that begins to turn into a generic and highly over the top revenge tale that goes too places that make little sense or create little interest as the film falters badly in almost every department.Final Say -A new low for Ayer whose obsession with a particular sub-genre and subject matter has culminated in this humiliating misfire, The Tax Collector is not worthy to be placed alongside its creator's more regarded works and wastes a locked and loaded A-lister on a underutilized character in the process.1/2 a beer cooler out of 5",The Tax Collector
6,damianphelps,Not 1 Goodguy!,7,18 October 2021,Badguys and worserguys.I enjoyed this 'Scarface'type movie with its appropriate violence and action.Needed a bit more from Creeper but aside from that the film offers plenty.Could have been fleshed out for something more significant and intricate but works how it is :),The Tax Collector
7,marmar-69780,The Tax Collector,5,18 August 2020,"The Tax Collector is anew film from David Ayer a guy who give us some great films in past like Fury and End of Watch and one of my favourite films of all time Training day,yes he also made that awful Suicide Squad bet lets not talk about it,let talk about this one,Tax Collector had some good staff in it and it was improvement compared to his last film,Shia was by far the best part of a film ,he was awesome on screen and he had that badass energy around him,it is shame that he didnt get more screentime,his partner in crime wasnt so interesting,his realtionships with his family were rushed and i didnt care for them,Tax Collector was a fine film that could still be a lot better",The Tax Collector
8,imseeg,"Shia only has a tiny, tiny supporting role in this really mediocre and tedious (supposedly) macho gangster movie, which is NOT a tough gangsta flick at all...",3,23 May 2021,"The name of Shia attracted me to this movie. I expected a good gangster movie with great acting by Shia. None of that.The bad: Shia only performs a few minutes in a tiny supporting role. All the other actors are B-level actors, who are so incredibly mediocre and tedious to watch. More bad: this is NOT a tough gangster movie at all, it is merely cliche after cliche, with incredibly cheap and cheesy dialogues and plot turns.Why did Shia participate in this mediocre B-level crap of a movie in a tiny supporting role? That is the only question I have left. This movie is already forgotten within seconds...",The Tax Collector
9,jtindahouse,Some excellent scenes sprinkled around some really poor ones,6,17 August 2020,"I can't remember the last time I saw a movie that had so much potential, and just consistently squandered it to this degree. 'The Tax Collector' has some truly excellent scenes sprinkled throughout, it's the stuff in between that is bordering on rubbish. So often the film feels like it is about to take flight and kick it up a gear, only to stall for the next 10-15 minutes with inconsequential nonsense. With about another 5-6 rewrites I could imagine this movie being something truly excellent.Shia LaBeouf really impressed me in this movie. He had a great character, who the script didn't let live up to his full potential, however he hit every note perfectly. His accent was convincing, and he was very cool and menacing. The problem the script found was that the more screen time your characters get, the harder it is to keep them cool. The characters are introduced in a very stylish and compelling way, but then as we get to see more and more of them we realise they are just normal guys, and the mystique is lost.All the ingredients were there for this film to work - good characters, played by capable actors, and a story that should have been a lot more compelling than it ultimately was. Basically 'The Tax Collector' has to go down as a missed opportunity. We know what David Ayer is capable of. When he's good, he's amazing. But when he misses, it can be quite a mess (see also 'Suicide Squad'). Unfortunately this was the latter.",The Tax Collector
